,Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
7959,43,Customer Onboarding,Marketing,Initial Contact,11,143,Alice Brown,Pending,2023-10-24,,7.608886164903876
7960,773,Invoice Processing,Marketing,Launch Campaign,5,80,Alex Green,Pending,2023-10-09,,1.1760824501114475
7961,680,Customer Onboarding,Finance,Requirements Gathering,10,540,Bob White,Pending,2023-01-11,,4.907768294357895
7962,643,Software Development,IT,Market Research,1,15,Alex Smith,In Progress,2023-05-03,,2.0681066147549867
7963,886,Invoice Processing,Finance,Conduct Interviews,10,220,Alice Black,In Progress,2023-04-30,,5.23747025882416
7964,235,Software Development,IT,Approve Invoice,9,243,Charlie Black,Completed,2023-05-20,2023-05-20 09:00:00,5.178265786224305
7965,983,Employee Recruitment,IT,Receive Invoice,16,688,Jane Smith,Pending,2023-08-16,,9.70337961141106
7966,100,Product Launch,HR,Market Research,2,164,Alice Green,In Progress,2023-03-11,,7.880902221022517
7967,328,Customer Onboarding,Sales,Verify Invoice,17,1139,Jane White,Completed,2023-01-25,2023-01-25 17:00:00,0.7966492247822266
7968,229,Product Launch,Marketing,Coding,16,512,Bob Brown,Pending,2023-02-19,,0.4727563434756587
7969,325,Product Launch,HR,Receive Invoice,14,490,Alice Green,Pending,2023-08-05,,0.6786780759724731
7970,78,Software Development,Finance,Approve Invoice,8,560,Bob Green,Completed,2023-02-26,2023-02-26 08:00:00,2.884564475781736
7971,921,Invoice Processing,IT,Requirements Gathering,20,320,Jane Doe,Pending,2023-05-04,,2.149209009075136
7972,969,Invoice Processing,HR,Coding,7,441,John Smith,Pending,2023-11-27,,3.1258851566932067
7973,932,Employee Recruitment,Finance,Launch Campaign,8,392,Alice Black,In Progress,2023-05-02,,1.2657353489419387
7974,704,Invoice Processing,Sales,Job Posting,14,168,Alice Smith,In Progress,2023-11-30,,9.075110961283396
7975,695,Software Development,IT,Conduct Interviews,18,1260,Alice Smith,Completed,2023-10-24,2023-10-24 18:00:00,3.2089661728467647
7976,453,Invoice Processing,Finance,Conduct Interviews,17,1156,John White,Pending,2023-04-17,,3.1633186510732827
7977,661,Product Launch,Finance,Product Design,10,710,Charlie Brown,In Progress,2023-01-22,,6.417182147517818
7978,681,Customer Onboarding,Marketing,Testing,8,400,Charlie White,Pending,2023-07-11,,7.199725681478078
7979,399,Employee Recruitment,Sales,Review Documents,8,248,Alice Smith,Completed,2023-03-08,2023-03-08 08:00:00,6.029787120348865
7980,445,Customer Onboarding,Sales,Approve Invoice,13,1235,Bob White,Pending,2023-10-24,,7.921256290426001
7981,330,Invoice Processing,Marketing,Coding,17,867,Alex Smith,Pending,2023-05-08,,3.3644356390258547
7982,944,Customer Onboarding,Finance,Receive Invoice,14,1134,Charlie Doe,Pending,2023-07-05,,0.0786109843846083
7983,593,Customer Onboarding,IT,Verify Invoice,6,510,Bob Black,Pending,2023-09-23,,1.8912425952543852
7984,402,Employee Recruitment,HR,Screen Candidates,12,156,Charlie White,Completed,2023-11-30,2023-11-30 12:00:00,4.645191993402785
7985,678,Product Launch,IT,Requirements Gathering,8,232,John Smith,In Progress,2023-04-01,,9.43213680567771
7986,917,Invoice Processing,HR,Launch Campaign,13,1014,Charlie Doe,In Progress,2023-01-09,,1.1300773930224006
7987,252,Software Development,Marketing,Job Posting,6,480,Alex Doe,Completed,2023-04-23,2023-04-23 06:00:00,0.7497883095863322
7988,173,Software Development,Sales,Review Documents,15,810,Alex Smith,Pending,2023-10-01,,0.891600958363381
7989,268,Customer Onboarding,Sales,Review Documents,13,559,Alice Brown,Completed,2023-12-16,2023-12-16 13:00:00,1.9521487567060611
7990,231,Software Development,Sales,Testing,3,126,John Smith,Completed,2023-03-30,2023-03-30 03:00:00,3.391710335503636
7991,480,Product Launch,Sales,Receive Invoice,6,210,Charlie Doe,In Progress,2023-09-06,,7.029026738530327
7992,427,Software Development,Marketing,Collect Documents,20,360,Bob White,Pending,2023-06-02,,9.190581090102382
7993,727,Software Development,HR,Receive Invoice,14,1176,John Smith,Completed,2023-07-05,2023-07-05 14:00:00,8.838815055570628
7994,876,Product Launch,IT,Review Documents,7,672,Alice Black,Completed,2023-09-17,2023-09-17 07:00:00,9.172466638159367
7995,528,Software Development,Sales,Job Posting,15,540,Charlie Smith,Completed,2023-07-07,2023-07-07 15:00:00,8.435307389232626
7996,410,Invoice Processing,Marketing,Receive Invoice,15,1005,Alex Smith,Completed,2023-08-06,2023-08-06 15:00:00,4.116042973376185
7997,439,Invoice Processing,Finance,Collect Documents,4,284,Alice Green,In Progress,2023-11-10,,7.011654495897387
7998,940,Employee Recruitment,IT,Conduct Interviews,17,221,Bob Brown,In Progress,2023-01-15,,1.966816692807558
7999,620,Product Launch,HR,Job Posting,15,375,Bob Smith,Completed,2023-01-06,2023-01-06 15:00:00,9.381372369056391
8000,474,Product Launch,Sales,Requirements Gathering,1,12,Bob White,In Progress,2023-09-27,,1.972846948745045
8001,819,Product Launch,Marketing,Testing,2,146,Jane Black,Completed,2023-10-09,2023-10-09 02:00:00,2.643986245424869
8002,692,Employee Recruitment,Finance,Requirements Gathering,7,602,John Black,In Progress,2023-04-21,,2.849748714793191
8003,118,Software Development,Sales,Conduct Interviews,8,240,Alex Black,Completed,2023-12-19,2023-12-19 08:00:00,1.75394228774717
8004,79,Employee Recruitment,Marketing,Requirements Gathering,13,819,Charlie White,Completed,2023-05-24,2023-05-24 13:00:00,2.871280124147545
8005,88,Product Launch,Sales,Conduct Interviews,19,665,Alice White,In Progress,2023-05-09,,6.338481446036278
8006,967,Invoice Processing,Sales,Screen Candidates,19,437,Alex Doe,In Progress,2023-03-26,,0.0078155830869985
8007,359,Invoice Processing,Finance,Screen Candidates,10,230,Jane Green,Completed,2023-04-10,2023-04-10 10:00:00,0.3457373757505433
8008,918,Invoice Processing,Marketing,Coding,9,531,Charlie Smith,Completed,2023-07-19,2023-07-19 09:00:00,9.39860349716374
8009,980,Product Launch,HR,Approve Invoice,5,300,Charlie White,Completed,2023-01-14,2023-01-14 05:00:00,4.64375009540834
8010,481,Employee Recruitment,Finance,Coding,17,901,John Brown,Completed,2023-07-25,2023-07-25 17:00:00,8.477062168075364
8011,939,Software Development,Finance,Collect Documents,16,1552,John Black,In Progress,2023-02-20,,2.211718793762155
8012,351,Employee Recruitment,Sales,Receive Invoice,4,88,Jane Black,Pending,2023-05-08,,2.469486178620363
8013,170,Customer Onboarding,Sales,Conduct Interviews,6,384,Charlie Smith,Completed,2023-03-29,2023-03-29 06:00:00,5.249694542920196
8014,83,Invoice Processing,Finance,Product Design,9,207,John Smith,Pending,2023-12-11,,4.599663072771195
8015,459,Employee Recruitment,Sales,Receive Invoice,5,490,Alex Smith,Pending,2023-09-17,,2.887929837597085
8016,402,Software Development,HR,Receive Invoice,3,186,Alex Black,Pending,2023-09-03,,7.914671741283794
8017,641,Invoice Processing,Sales,Requirements Gathering,16,672,Charlie Doe,Completed,2023-01-10,2023-01-10 16:00:00,6.217930718247989
8018,941,Customer Onboarding,HR,Review Documents,6,438,John Doe,Completed,2023-10-09,2023-10-09 06:00:00,6.863696069531347
8019,648,Employee Recruitment,Marketing,Coding,15,375,Alice Brown,Pending,2023-05-09,,0.5371644719824731
8020,510,Customer Onboarding,Sales,Collect Documents,14,1330,Alex White,Pending,2023-11-15,,5.931901647600508
8021,121,Employee Recruitment,Finance,Approve Invoice,13,1235,Bob Green,Pending,2023-12-29,,2.6023595513320155
8022,392,Invoice Processing,Marketing,Verify Invoice,5,200,Alex Smith,Pending,2023-07-20,,0.6840769536987856
8023,67,Invoice Processing,HR,Collect Documents,10,760,Alice Smith,Pending,2023-06-27,,7.125977713812065
8024,971,Employee Recruitment,Marketing,Review Documents,10,990,Charlie Doe,Pending,2023-09-23,,3.74267277964429
8025,676,Customer Onboarding,HR,Approve Invoice,11,550,Alice White,In Progress,2023-12-30,,7.9249983001839475
8026,34,Invoice Processing,HR,Screen Candidates,12,888,Alice Black,Completed,2023-11-28,2023-11-28 12:00:00,2.6890387610679167
8027,582,Product Launch,Marketing,Initial Contact,7,588,Alice Brown,In Progress,2023-08-15,,4.201776251085524
8028,173,Employee Recruitment,Marketing,Testing,11,264,Alice White,In Progress,2023-05-15,,3.653666009389215
8029,219,Customer Onboarding,IT,Coding,19,969,Bob Smith,Completed,2023-08-23,2023-08-23 19:00:00,3.266041750316526
8030,397,Employee Recruitment,Marketing,Requirements Gathering,18,1656,Jane Brown,Pending,2023-01-26,,8.925285242253953
8031,128,Software Development,HR,Market Research,7,679,Alice White,Pending,2023-06-22,,0.4737348249044504
8032,2,Employee Recruitment,Sales,Market Research,20,1940,Charlie Smith,In Progress,2023-01-27,,5.2628414722745855
8033,458,Product Launch,HR,Launch Campaign,8,792,Alex Brown,In Progress,2023-10-03,,7.354443238711737
8034,280,Software Development,IT,Requirements Gathering,5,460,Charlie Doe,Completed,2023-08-07,2023-08-07 05:00:00,3.0354876412474097
8035,487,Software Development,Sales,Collect Documents,15,285,Bob Green,In Progress,2023-10-26,,4.263487752583824
8036,718,Product Launch,HR,Market Research,14,308,Charlie Smith,In Progress,2023-01-14,,5.66198068209922
8037,924,Customer Onboarding,Finance,Review Documents,6,426,Jane White,In Progress,2023-08-30,,0.8091784028581761
8038,918,Customer Onboarding,IT,Collect Documents,2,98,Jane Doe,Pending,2023-08-26,,4.081756175517536
8039,416,Invoice Processing,IT,Market Research,8,80,Charlie Green,In Progress,2023-10-11,,2.2262980737660043
8040,592,Customer Onboarding,IT,Screen Candidates,14,574,Bob White,Pending,2023-09-08,,1.2656280067647496
8041,490,Customer Onboarding,Sales,Screen Candidates,3,252,Bob Black,Pending,2023-08-17,,7.550636781311541
8042,264,Software Development,IT,Testing,4,400,Charlie Brown,Pending,2023-12-31,,6.157269288943008
8043,484,Customer Onboarding,Marketing,Job Posting,7,77,Alex Smith,Pending,2023-01-22,,6.084179681677915
8044,408,Employee Recruitment,Finance,Receive Invoice,1,75,Jane Doe,Completed,2023-04-07,2023-04-07 01:00:00,8.876162643639901
8045,647,Customer Onboarding,Finance,Coding,5,335,Alex Smith,Completed,2023-10-19,2023-10-19 05:00:00,4.561758187192978
8046,234,Product Launch,HR,Collect Documents,3,240,Alex Brown,Completed,2023-11-22,2023-11-22 03:00:00,9.401208255155344
8047,229,Employee Recruitment,HR,Approve Invoice,1,84,Alex Doe,In Progress,2023-12-22,,0.1109019952538192
8048,957,Employee Recruitment,Marketing,Product Design,3,132,John Doe,In Progress,2023-05-05,,1.7203143651572506
8049,842,Product Launch,Sales,Product Design,12,1188,Bob White,Completed,2023-11-10,2023-11-10 12:00:00,7.755828299990353
8050,868,Customer Onboarding,IT,Receive Invoice,3,96,John Green,In Progress,2023-01-24,,4.444706766726735
8051,304,Employee Recruitment,Marketing,Conduct Interviews,4,288,Alice Brown,Pending,2023-12-03,,2.3074926122014694
8052,289,Software Development,Sales,Market Research,18,414,John Brown,Pending,2023-07-28,,3.062639402804479
8053,325,Software Development,Marketing,Market Research,12,468,John Black,Pending,2023-07-23,,9.18125338151375
8054,59,Product Launch,Marketing,Approve Invoice,8,792,Jane Black,Completed,2023-07-01,2023-07-01 08:00:00,0.9073114217394128
8055,675,Product Launch,Sales,Testing,17,442,Alice White,Completed,2023-02-17,2023-02-17 17:00:00,2.3413572090988777
8056,343,Invoice Processing,Sales,Screen Candidates,16,464,Charlie Smith,In Progress,2023-05-07,,7.890419730495914
8057,160,Employee Recruitment,Marketing,Initial Contact,15,735,Bob Green,In Progress,2023-01-21,,1.4265242962473257
8058,6,Customer Onboarding,Sales,Requirements Gathering,7,70,Bob Smith,Completed,2023-12-23,2023-12-23 07:00:00,8.852754723693296
8059,812,Product Launch,HR,Product Design,1,87,Bob White,In Progress,2023-01-13,,0.4532616093622676
8060,32,Product Launch,Sales,Launch Campaign,13,143,Alex Brown,Completed,2023-08-20,2023-08-20 13:00:00,4.613206644012523
8061,564,Software Development,IT,Review Documents,2,140,Alex Doe,Completed,2023-06-26,2023-06-26 02:00:00,9.113422489539031
8062,578,Product Launch,Marketing,Job Posting,1,15,Charlie Doe,Completed,2023-12-26,2023-12-26 01:00:00,6.4139940404118345
8063,347,Employee Recruitment,IT,Market Research,13,598,Alice Smith,Completed,2023-07-23,2023-07-23 13:00:00,6.252918901332924
8064,991,Employee Recruitment,Finance,Job Posting,17,969,Bob Brown,In Progress,2023-10-06,,3.1358921511804816
8065,379,Invoice Processing,Sales,Requirements Gathering,14,140,John Brown,In Progress,2023-04-23,,7.86656644232449
8066,246,Customer Onboarding,Marketing,Testing,3,33,Charlie Black,In Progress,2023-06-19,,2.902505830630572
8067,983,Customer Onboarding,Marketing,Coding,7,392,Alex White,Pending,2023-08-11,,2.8800355095190167
8068,932,Employee Recruitment,IT,Market Research,11,242,Bob Green,Completed,2023-02-27,2023-02-27 11:00:00,7.5763142277576145
8069,805,Invoice Processing,IT,Requirements Gathering,4,92,Jane Doe,Pending,2023-09-09,,8.188538509326763
8070,51,Invoice Processing,Sales,Launch Campaign,16,976,Bob White,Pending,2023-11-23,,8.58913219294787
8071,209,Employee Recruitment,IT,Coding,11,748,Alice White,Completed,2023-01-13,2023-01-13 11:00:00,3.5260646015564534
8072,208,Software Development,Finance,Collect Documents,3,204,Bob Black,In Progress,2023-11-23,,2.014043480534471
8073,427,Product Launch,Sales,Product Design,20,1520,John Smith,Completed,2023-01-01,2023-01-01 20:00:00,2.6082184579859
8074,591,Software Development,Marketing,Initial Contact,5,150,Alice Doe,In Progress,2023-08-11,,8.885264730924293
8075,464,Invoice Processing,Marketing,Requirements Gathering,17,646,Charlie White,In Progress,2023-05-24,,5.24524299597921
8076,719,Invoice Processing,Sales,Market Research,9,594,John Black,Pending,2023-10-07,,6.868558032089657
8077,430,Customer Onboarding,IT,Review Documents,5,475,John Smith,Pending,2023-06-22,,5.959623013296744
8078,949,Customer Onboarding,Sales,Requirements Gathering,20,1960,Alice Doe,Pending,2023-01-18,,2.2101777929903244
8079,644,Customer Onboarding,Sales,Conduct Interviews,18,1008,Charlie Black,Pending,2023-02-12,,7.657780346124207
8080,225,Employee Recruitment,Finance,Collect Documents,16,1232,Jane Green,In Progress,2023-12-19,,9.228106718479449
8081,464,Employee Recruitment,Finance,Review Documents,8,624,John White,Pending,2023-05-05,,0.9023226975407516
8082,821,Software Development,IT,Market Research,20,800,Jane Green,Pending,2023-08-08,,1.9618233067209732
8083,222,Employee Recruitment,HR,Product Design,7,133,Charlie Green,Pending,2023-06-26,,8.474009806832463
8084,479,Software Development,Finance,Launch Campaign,9,288,Alex Brown,Completed,2023-02-09,2023-02-09 09:00:00,2.472096595597556
8085,11,Product Launch,Marketing,Requirements Gathering,19,950,John Smith,Completed,2023-12-01,2023-12-01 19:00:00,4.465731956830328
8086,962,Product Launch,Finance,Coding,18,756,Alice Doe,Pending,2023-12-03,,1.7304117162736554
8087,734,Employee Recruitment,Sales,Requirements Gathering,3,120,Alice Smith,Pending,2023-09-28,,1.8551728621064267
8088,123,Invoice Processing,Sales,Market Research,16,624,Charlie Black,Completed,2023-12-26,2023-12-26 16:00:00,1.4472316676655594
8089,414,Software Development,IT,Testing,19,1881,Bob Green,Pending,2023-03-12,,8.198924482830728
8090,564,Customer Onboarding,IT,Initial Contact,12,912,Alice Doe,Pending,2023-10-27,,9.995105524394168
8091,137,Software Development,Marketing,Product Design,4,136,Alex Smith,Completed,2023-04-16,2023-04-16 04:00:00,1.5771289475864636
8092,571,Product Launch,Sales,Job Posting,14,1134,Alice Black,Pending,2023-05-29,,7.378618869754808
8093,601,Product Launch,IT,Screen Candidates,8,136,John Brown,Pending,2023-04-23,,9.05991821643257
8094,313,Invoice Processing,Marketing,Collect Documents,12,1104,Jane Doe,Completed,2023-05-18,2023-05-18 12:00:00,5.155979920452322
8095,664,Invoice Processing,Marketing,Coding,8,304,Alice Green,Pending,2023-09-16,,9.163058343976212
8096,920,Software Development,Finance,Initial Contact,19,608,Charlie Black,In Progress,2023-10-23,,8.315879378019254
8097,355,Software Development,Finance,Requirements Gathering,5,250,Jane Smith,In Progress,2023-04-06,,7.906055953174152
8098,394,Customer Onboarding,Marketing,Requirements Gathering,6,324,Alex Green,In Progress,2023-03-05,,9.282986215957015
8099,57,Invoice Processing,Sales,Collect Documents,14,952,Jane Smith,In Progress,2023-04-24,,9.435671895174346
8100,648,Invoice Processing,HR,Initial Contact,11,781,Alex Black,In Progress,2023-03-30,,5.046893858683902
8101,577,Employee Recruitment,Sales,Launch Campaign,1,58,Alice Doe,Pending,2023-08-10,,6.231909286836437
8102,100,Product Launch,IT,Launch Campaign,7,98,Alice Green,In Progress,2023-11-03,,6.625714395545735
8103,694,Customer Onboarding,Sales,Product Design,12,768,Jane Black,Completed,2023-05-18,2023-05-18 12:00:00,2.82836360054377
8104,105,Invoice Processing,IT,Verify Invoice,7,441,Charlie Brown,Pending,2023-09-27,,2.3992555088356973
8105,206,Invoice Processing,Marketing,Review Documents,3,210,Alice White,Completed,2023-01-08,2023-01-08 03:00:00,0.1871408125071716
8106,71,Customer Onboarding,IT,Verify Invoice,6,132,Alex White,Completed,2023-07-07,2023-07-07 06:00:00,5.198406210108497
8107,121,Software Development,IT,Market Research,14,658,John White,Completed,2023-12-20,2023-12-20 14:00:00,8.296046983451141
8108,511,Invoice Processing,Sales,Testing,11,869,Alice Brown,Pending,2023-10-18,,6.936535088191292
8109,78,Employee Recruitment,Marketing,Approve Invoice,9,441,Alex Brown,Completed,2023-08-10,2023-08-10 09:00:00,9.266503093539272
8110,425,Software Development,Marketing,Approve Invoice,10,160,Bob Black,Completed,2023-01-24,2023-01-24 10:00:00,9.81148520089218
8111,434,Customer Onboarding,HR,Receive Invoice,9,792,Alex Doe,In Progress,2023-12-29,,5.600630796483987
8112,173,Invoice Processing,Sales,Initial Contact,12,984,John Black,In Progress,2023-09-04,,2.9020410961889107
8113,265,Product Launch,Marketing,Coding,13,1300,Alex Doe,Pending,2023-01-18,,2.322670805492354
