Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
357,Product Launch,Marketing,Review Documents,1,29,Jane Smith,Completed,2023-11-27,2023-11-27 01:00:00,6.48022222908711
104,Invoice Processing,HR,Testing,6,204,Alex White,Completed,2023-02-26,2023-02-26 06:00:00,9.897512545139705
854,Customer Onboarding,Finance,Receive Invoice,3,162,Alice Smith,In Progress,2023-11-18,,8.667781614873425
860,Employee Recruitment,HR,Job Posting,1,21,Charlie White,Pending,2023-10-11,,6.426533318678618
434,Invoice Processing,Sales,Conduct Interviews,5,70,Bob Black,In Progress,2023-07-15,,8.03842620916031
129,Product Launch,Finance,Conduct Interviews,12,240,Charlie Doe,Completed,2023-02-20,2023-02-20 12:00:00,5.700826085654552
851,Employee Recruitment,Finance,Market Research,17,1326,Alice White,In Progress,2023-08-24,,7.418348402066705
752,Software Development,IT,Coding,13,260,Alice Green,Pending,2023-10-12,,7.337773099962504
714,Software Development,Sales,Testing,16,1536,Jane Brown,Pending,2023-02-10,,7.650583416476103
495,Invoice Processing,Marketing,Launch Campaign,15,270,Jane White,In Progress,2023-11-16,,9.979260469881341
439,Customer Onboarding,IT,Review Documents,10,990,Bob Green,Completed,2023-02-18,2023-02-18 10:00:00,8.142726133220807
556,Invoice Processing,Marketing,Product Design,5,480,Bob Green,Pending,2023-09-06,,3.004522648509409
503,Customer Onboarding,Sales,Launch Campaign,19,1520,Charlie Black,In Progress,2023-04-06,,4.763143766828443
939,Employee Recruitment,Marketing,Product Design,11,528,Jane Green,In Progress,2023-08-11,,2.6324639995538304
432,Employee Recruitment,Sales,Initial Contact,17,510,Alex Green,Completed,2023-02-19,2023-02-19 17:00:00,1.8362662963848642
549,Customer Onboarding,Finance,Launch Campaign,15,525,Alex Doe,In Progress,2023-10-09,,5.688385998392351
845,Invoice Processing,IT,Requirements Gathering,8,344,Charlie Smith,Pending,2023-05-02,,7.853128219284499
759,Product Launch,Marketing,Job Posting,10,710,Charlie Brown,In Progress,2023-07-06,,9.393413102489038
756,Software Development,Sales,Testing,13,442,Jane Brown,In Progress,2023-11-21,,6.116377737314551
889,Employee Recruitment,Finance,Requirements Gathering,5,410,John Smith,Completed,2023-04-29,2023-04-29 05:00:00,3.4719716953501734
342,Product Launch,Sales,Review Documents,19,1368,John Smith,In Progress,2023-01-21,,6.792413390611072
207,Product Launch,Marketing,Conduct Interviews,11,308,Alex Doe,In Progress,2023-06-16,,8.799970387587976
524,Customer Onboarding,Sales,Requirements Gathering,5,115,Alice Green,Completed,2023-06-25,2023-06-25 05:00:00,7.671669307344842
305,Product Launch,Finance,Job Posting,18,1062,Alice Smith,Pending,2023-10-15,,6.508170867712266
285,Invoice Processing,IT,Requirements Gathering,6,546,Charlie Doe,Completed,2023-04-22,2023-04-22 06:00:00,5.599094416131225
694,Product Launch,Sales,Coding,13,546,Bob Doe,Pending,2023-03-04,,5.622835188707307
720,Software Development,Finance,Screen Candidates,17,476,John Brown,Pending,2023-08-24,,4.081908288139592
362,Product Launch,HR,Collect Documents,3,231,Bob Black,In Progress,2023-11-24,,8.947577768724868
479,Employee Recruitment,Marketing,Verify Invoice,14,1344,John White,Pending,2023-06-27,,9.371241565725674
855,Invoice Processing,Marketing,Conduct Interviews,7,469,John Brown,In Progress,2023-01-01,,8.148746101017718
927,Customer Onboarding,Sales,Conduct Interviews,10,870,Charlie Green,Pending,2023-11-10,,7.849628869746969
754,Software Development,Finance,Verify Invoice,7,588,John Green,Completed,2023-09-19,2023-09-19 07:00:00,2.011930749144689
883,Employee Recruitment,Sales,Testing,17,391,Charlie Brown,Completed,2023-06-28,2023-06-28 17:00:00,7.124327307440823
496,Customer Onboarding,IT,Verify Invoice,7,308,Alex Brown,Pending,2023-05-29,,1.5924436359831118
794,Employee Recruitment,HR,Product Design,16,976,Alice Black,Completed,2023-10-01,2023-10-01 16:00:00,1.532685117476943
860,Invoice Processing,HR,Launch Campaign,8,232,John Doe,In Progress,2023-03-22,,0.7876345295127551
383,Invoice Processing,Finance,Testing,15,615,Charlie Doe,Pending,2023-05-05,,4.506684567141519
207,Customer Onboarding,Finance,Verify Invoice,18,1350,John Smith,Completed,2023-10-11,2023-10-11 18:00:00,2.3846112395563757
694,Software Development,Sales,Conduct Interviews,12,600,Alex Brown,Pending,2023-01-13,,2.6333051112683528
604,Employee Recruitment,Finance,Coding,5,275,John Green,In Progress,2023-09-28,,1.6596848956968202
579,Software Development,Finance,Launch Campaign,5,425,Jane Doe,In Progress,2023-09-24,,4.601669431059222
537,Invoice Processing,Marketing,Market Research,19,1862,Charlie Brown,In Progress,2023-12-23,,9.977975719424895
680,Employee Recruitment,HR,Requirements Gathering,9,243,Alex Brown,In Progress,2023-03-21,,2.6064903249383162
716,Product Launch,Marketing,Requirements Gathering,10,180,Jane Brown,In Progress,2023-02-02,,3.2801870632160233
980,Product Launch,IT,Receive Invoice,8,576,Alex Brown,Pending,2023-08-27,,5.859182825594437
812,Software Development,HR,Requirements Gathering,8,136,Charlie Doe,Completed,2023-08-22,2023-08-22 08:00:00,6.352021031054978
881,Customer Onboarding,IT,Initial Contact,17,1360,Jane Doe,Pending,2023-10-07,,4.6094581658891745
698,Software Development,Finance,Initial Contact,16,496,Jane Doe,Completed,2023-06-17,2023-06-17 16:00:00,7.795094431125936
649,Product Launch,Finance,Collect Documents,16,1568,John Green,Completed,2023-01-22,2023-01-22 16:00:00,6.4576548709683905
594,Customer Onboarding,IT,Screen Candidates,19,1387,Alex Doe,Completed,2023-07-21,2023-07-21 19:00:00,9.684926968588787
376,Invoice Processing,Marketing,Approve Invoice,15,600,Alice Doe,Completed,2023-01-06,2023-01-06 15:00:00,6.9140963141060094
299,Invoice Processing,HR,Receive Invoice,13,1092,John Brown,Completed,2023-11-18,2023-11-18 13:00:00,9.797931311992611
760,Invoice Processing,Marketing,Job Posting,9,459,John Doe,In Progress,2023-06-19,,9.116249525065603
471,Customer Onboarding,Marketing,Review Documents,17,170,Alice Smith,Pending,2023-04-16,,2.182082114423544
142,Customer Onboarding,Finance,Coding,20,720,Charlie Green,Completed,2023-09-24,2023-09-24 20:00:00,8.489301408542586
799,Customer Onboarding,Marketing,Approve Invoice,8,280,Alice Black,In Progress,2023-08-15,,7.2641104851603435
790,Product Launch,HR,Product Design,18,1584,John Doe,In Progress,2023-12-20,,1.0199116126749919
675,Customer Onboarding,Marketing,Conduct Interviews,15,615,Charlie White,In Progress,2023-09-14,,9.777204440186463
240,Customer Onboarding,IT,Requirements Gathering,5,450,John White,Pending,2023-02-26,,4.206725443151662
363,Customer Onboarding,IT,Market Research,19,874,Jane Brown,In Progress,2023-10-01,,9.5902436251084
998,Customer Onboarding,Finance,Receive Invoice,8,680,Bob Doe,Pending,2023-10-29,,7.853686376914517
939,Employee Recruitment,Sales,Testing,1,59,Alice White,In Progress,2023-05-20,,3.2751041238243204
694,Employee Recruitment,Sales,Approve Invoice,11,220,Alex Brown,Pending,2023-10-26,,2.3622054764728384
310,Product Launch,Marketing,Approve Invoice,14,308,Bob Doe,Completed,2023-10-20,2023-10-20 14:00:00,4.774834375151038
172,Customer Onboarding,Sales,Coding,12,696,Jane Smith,Pending,2023-05-25,,1.0468402405518407
255,Product Launch,Marketing,Receive Invoice,3,165,John Smith,Pending,2023-01-10,,3.6707157795551715
609,Employee Recruitment,Sales,Launch Campaign,17,187,Bob White,Completed,2023-01-05,2023-01-05 17:00:00,1.61166648316598
975,Customer Onboarding,Finance,Job Posting,17,1632,Charlie Black,In Progress,2023-01-22,,8.49483542459361
301,Customer Onboarding,Marketing,Requirements Gathering,6,276,Bob White,In Progress,2023-10-18,,9.63051225310026
325,Product Launch,Sales,Coding,12,636,Alex Doe,Completed,2023-12-30,2023-12-30 12:00:00,9.100495761298138
542,Invoice Processing,Sales,Receive Invoice,10,850,Alice Brown,Pending,2023-01-27,,1.2999778144111251
202,Software Development,IT,Receive Invoice,9,522,John Brown,In Progress,2023-09-17,,8.57616315712868
896,Employee Recruitment,HR,Approve Invoice,3,237,Charlie White,Completed,2023-05-06,2023-05-06 03:00:00,1.652440708768933
698,Employee Recruitment,Sales,Receive Invoice,20,1880,Jane Black,Completed,2023-07-02,2023-07-02 20:00:00,1.0489874862282023
786,Employee Recruitment,HR,Launch Campaign,5,350,Alice Green,In Progress,2023-11-10,,5.179168774807129
409,Employee Recruitment,Sales,Initial Contact,15,480,Alice Black,Pending,2023-10-21,,3.465650493763537
851,Software Development,Marketing,Review Documents,15,1050,Bob Brown,Completed,2023-10-11,2023-10-11 15:00:00,2.268678959969681
280,Employee Recruitment,HR,Collect Documents,11,220,John Green,Pending,2023-12-09,,3.4999198444606803
987,Product Launch,IT,Product Design,7,196,Jane Smith,Completed,2023-01-06,2023-01-06 07:00:00,7.88070689071413
147,Invoice Processing,HR,Approve Invoice,16,1488,Jane Doe,In Progress,2023-02-21,,3.7132985728175627
332,Customer Onboarding,HR,Screen Candidates,14,168,Charlie Green,Completed,2023-05-14,2023-05-14 14:00:00,0.4524477132337712
280,Software Development,Finance,Screen Candidates,17,697,Jane Brown,In Progress,2023-02-01,,0.10197779838391763
30,Customer Onboarding,IT,Review Documents,4,92,Jane Doe,In Progress,2023-10-03,,3.9595035664450817
794,Software Development,Sales,Launch Campaign,3,252,Charlie Brown,In Progress,2023-04-03,,9.491214208601447
411,Product Launch,HR,Initial Contact,1,55,Charlie Smith,In Progress,2023-04-17,,1.614165893920645
384,Invoice Processing,Marketing,Verify Invoice,8,320,Bob Smith,Pending,2023-04-07,,0.010468913276699965
250,Product Launch,Finance,Screen Candidates,3,153,Jane Black,In Progress,2023-12-07,,6.653726560190533
535,Product Launch,Finance,Review Documents,18,972,John Brown,Pending,2023-07-11,,8.412198014027709
128,Invoice Processing,IT,Verify Invoice,8,416,Alice Black,Pending,2023-10-26,,7.799473888427437
702,Software Development,HR,Screen Candidates,7,511,Alice Doe,Completed,2023-10-21,2023-10-21 07:00:00,9.554893265572792
1,Employee Recruitment,Marketing,Conduct Interviews,3,75,Alice Black,Pending,2023-12-14,,0.5606578164387699
560,Product Launch,HR,Conduct Interviews,1,71,Charlie Smith,In Progress,2023-11-03,,9.934534983663193
689,Product Launch,IT,Market Research,5,195,Alex White,Pending,2023-11-11,,5.258721740317083
952,Employee Recruitment,Finance,Conduct Interviews,7,623,Jane Black,In Progress,2023-09-24,,0.14244818191773256
690,Employee Recruitment,Marketing,Testing,1,91,John Brown,Pending,2023-01-06,,8.40395903016036
615,Software Development,Marketing,Launch Campaign,3,105,Jane Green,In Progress,2023-06-28,,0.6792142630439879
6,Software Development,HR,Initial Contact,20,1420,Alex Black,In Progress,2023-05-27,,4.981125134875005
936,Customer Onboarding,IT,Approve Invoice,8,784,Jane Green,Completed,2023-08-11,2023-08-11 08:00:00,8.663521164099205
925,Customer Onboarding,Finance,Launch Campaign,13,1261,John White,In Progress,2023-03-14,,0.7331168998265469
307,Invoice Processing,Marketing,Review Documents,8,320,Charlie Doe,Completed,2023-06-25,2023-06-25 08:00:00,4.8156926496361905
400,Employee Recruitment,Marketing,Product Design,15,1140,Alice Brown,Pending,2023-03-26,,9.251412834848823
490,Customer Onboarding,IT,Verify Invoice,6,390,Jane Brown,Pending,2023-09-17,,8.138636008111268
588,Invoice Processing,Finance,Collect Documents,8,184,Bob Brown,In Progress,2023-05-19,,4.874233363486842
21,Software Development,IT,Collect Documents,19,399,Alex White,In Progress,2023-04-02,,0.7552500583090782
213,Software Development,Marketing,Job Posting,18,1638,Bob Smith,Pending,2023-06-21,,0.5405321635440852
636,Product Launch,HR,Market Research,16,1136,Alice Brown,Pending,2023-12-30,,0.30803051067524234
858,Customer Onboarding,HR,Screen Candidates,9,108,Bob White,Pending,2023-02-09,,0.6349114516046872
365,Software Development,IT,Review Documents,4,164,Alice Brown,In Progress,2023-02-15,,5.415881938145834
507,Employee Recruitment,Marketing,Launch Campaign,16,1568,Bob Brown,In Progress,2023-08-05,,7.463450019652738
992,Employee Recruitment,IT,Conduct Interviews,6,306,Charlie Brown,In Progress,2023-06-16,,9.371773790565939
607,Software Development,Sales,Review Documents,4,136,John Doe,Completed,2023-12-20,2023-12-20 04:00:00,6.790490778578638
136,Invoice Processing,Sales,Launch Campaign,12,780,Alex Doe,Pending,2023-01-15,,5.669039718246499
297,Invoice Processing,IT,Verify Invoice,13,364,John Green,Completed,2023-06-14,2023-06-14 13:00:00,9.780893510957045
423,Software Development,Marketing,Coding,14,1372,Charlie Smith,In Progress,2023-10-06,,5.676592898533485
678,Customer Onboarding,Sales,Approve Invoice,18,1062,Charlie Black,Pending,2023-06-23,,8.437629551538604
584,Employee Recruitment,Sales,Launch Campaign,3,198,Jane Black,Completed,2023-06-06,2023-06-06 03:00:00,8.98994598913404
584,Customer Onboarding,Marketing,Job Posting,16,464,Jane Doe,Completed,2023-03-12,2023-03-12 16:00:00,9.259501287344982
133,Customer Onboarding,Marketing,Market Research,15,465,Alice Brown,In Progress,2023-04-14,,3.3804232340638505
959,Employee Recruitment,IT,Screen Candidates,18,1062,Alex Green,In Progress,2023-05-11,,2.8167355447473152
938,Invoice Processing,Marketing,Requirements Gathering,3,63,Charlie Black,In Progress,2023-10-27,,1.5334100220324132
502,Software Development,Marketing,Review Documents,10,240,Charlie White,In Progress,2023-12-15,,5.494717699736151
557,Employee Recruitment,HR,Coding,2,40,Alice Doe,Pending,2023-08-06,,4.56906575366928
793,Invoice Processing,HR,Review Documents,18,1458,Bob Brown,In Progress,2023-07-21,,0.5121619125544108
949,Employee Recruitment,HR,Initial Contact,15,1290,John White,Completed,2023-12-27,2023-12-27 15:00:00,1.3386411406963394
793,Invoice Processing,IT,Collect Documents,20,480,Charlie Smith,In Progress,2023-12-05,,1.446724165108938
728,Customer Onboarding,IT,Product Design,7,476,Charlie Smith,Pending,2023-01-21,,3.2826618854416747
308,Employee Recruitment,HR,Job Posting,2,108,Charlie Green,Completed,2023-06-29,2023-06-29 02:00:00,5.631206017568102
575,Customer Onboarding,IT,Job Posting,14,644,John White,Completed,2023-07-01,2023-07-01 14:00:00,5.408379158058677
763,Invoice Processing,HR,Requirements Gathering,10,540,John Green,Completed,2023-09-20,2023-09-20 10:00:00,1.4860054771880415
732,Software Development,Finance,Receive Invoice,5,390,John Brown,In Progress,2023-10-01,,7.934054993301704
214,Software Development,Sales,Launch Campaign,9,549,Bob Doe,Completed,2023-03-31,2023-03-31 09:00:00,5.158144970474034
304,Customer Onboarding,HR,Collect Documents,8,648,Bob Black,Completed,2023-06-11,2023-06-11 08:00:00,2.77128832362234
217,Employee Recruitment,HR,Conduct Interviews,17,884,Alex Black,Pending,2023-01-20,,7.1420201774699965
259,Employee Recruitment,Sales,Approve Invoice,6,288,Alex Black,In Progress,2023-03-17,,2.2437358820091893
918,Employee Recruitment,IT,Job Posting,4,324,Charlie Black,Completed,2023-12-09,2023-12-09 04:00:00,9.147681617174657
147,Invoice Processing,HR,Initial Contact,18,1098,Bob Doe,Completed,2023-01-22,2023-01-22 18:00:00,0.6427852969755854
298,Employee Recruitment,HR,Job Posting,16,272,Charlie Doe,Pending,2023-06-04,,8.252250144939628
816,Customer Onboarding,Sales,Review Documents,9,405,John Black,In Progress,2023-09-06,,5.788414183719157
132,Product Launch,Finance,Review Documents,8,720,Alice Smith,Pending,2023-05-27,,4.1067830795775615
696,Product Launch,Finance,Receive Invoice,7,84,Alex Brown,In Progress,2023-03-16,,0.44844324374176847
688,Employee Recruitment,HR,Launch Campaign,8,256,Bob White,Pending,2023-10-30,,8.008362317145089
316,Software Development,HR,Review Documents,16,1024,Alice Doe,In Progress,2023-12-27,,7.165572124896284
600,Employee Recruitment,Marketing,Market Research,7,84,Alex Brown,Pending,2023-08-06,,1.3075221179692098
516,Customer Onboarding,HR,Initial Contact,3,150,Jane Brown,Pending,2023-09-16,,5.462362642523813
708,Invoice Processing,IT,Job Posting,4,200,Bob Smith,Pending,2023-03-27,,9.40748088350784
977,Employee Recruitment,Marketing,Product Design,5,425,Bob White,Completed,2023-11-13,2023-11-13 05:00:00,0.5581174138825973
411,Customer Onboarding,Finance,Approve Invoice,15,930,John Smith,In Progress,2023-06-27,,4.039586934175944
367,Employee Recruitment,HR,Product Design,19,1368,Charlie Green,In Progress,2023-01-04,,4.1786290327548015
616,Employee Recruitment,Marketing,Conduct Interviews,8,440,John Doe,Completed,2023-04-12,2023-04-12 08:00:00,8.405768177431458
276,Software Development,Sales,Market Research,17,935,John Doe,Pending,2023-01-09,,7.5430773459245675
673,Product Launch,Finance,Receive Invoice,17,884,John Smith,Pending,2023-09-26,,9.528185238107687
20,Employee Recruitment,IT,Coding,2,24,Bob Doe,Pending,2023-06-08,,1.8047517541718194
529,Software Development,Marketing,Market Research,12,468,Alex Smith,Pending,2023-05-18,,8.370911785238523
250,Product Launch,Sales,Conduct Interviews,2,58,Charlie Black,Pending,2023-08-09,,4.5612321863036644
959,Employee Recruitment,Marketing,Approve Invoice,1,34,Charlie White,In Progress,2023-03-08,,4.180186706950762
11,Invoice Processing,IT,Requirements Gathering,9,513,Jane White,Pending,2023-01-30,,7.250121790686613
288,Invoice Processing,HR,Launch Campaign,19,950,Bob Smith,In Progress,2023-05-23,,3.9691768443638518
678,Invoice Processing,IT,Coding,15,1365,Alex Smith,Pending,2023-12-27,,6.190061226598602
138,Invoice Processing,IT,Review Documents,17,646,Jane Doe,In Progress,2023-06-26,,2.754651416816615
476,Software Development,HR,Product Design,20,1280,Alex Black,In Progress,2023-06-19,,1.771005997194608
18,Invoice Processing,Finance,Job Posting,1,31,Alex Brown,In Progress,2023-09-17,,6.017188464523759
522,Product Launch,IT,Market Research,12,276,Charlie Black,In Progress,2023-12-05,,9.54847581589261
391,Product Launch,Sales,Review Documents,12,1068,Charlie Green,Completed,2023-02-17,2023-02-17 12:00:00,8.410839342655477
957,Employee Recruitment,Marketing,Screen Candidates,16,160,Jane Smith,Pending,2023-08-09,,8.495639441106286
